Food_code,Main_food_description,Protein,Total Fat,Carbohydrates,Energy,Alcohol,Water,Caffeine,Theobromine,Sugar,Fiber,Calcium,Iron,Magnesium,Phosphorous,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,Vitamin A,"Carotene, Beta","Carotene, Alpha",Vitamin E,Vitamin D,"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,VitaminB6,"Folate, Total",Vitamin B-12,"Choline, Total",Vitamin K,Folic Acid,"Folate, Food","Folate, DFE","Vitamin E, added",VitaminB12a,Cholestrol,FattyAcids,607,608,609,610,611,612,613,614,617,618,619,620,621,626,627,628,629,630,631,645,646,Color,MODCODE,DESCRIPTION,F_CITMLB,F_OTHER,F_JUICE,F_TOTAL,V_DRKGR,V_REDOR_TOMATO,V_REDOR_OTHER,V_REDOR_TOTAL,V_STARCHY_POTATO,V_STARCHY_OTHER,V_STARCHY_TOTAL,V_OTHER,V_TOTAL,V_LEGUMES,G_WHOLE,G_REFINED,G_TOTAL,PF_MEAT,PF_CUREDMEAT,PF_ORGAN,PF_POULT,PF_SEAFD_HI,PF_SEAFD_LOW,PF_MPS_TOTAL,PF_EGGS,PF_SOY,PF_NUTSDS,PF_LEGUMES,PF_TOTAL,D_MILK,D_YOGURT,D_CHEESE,D_TOTAL,OILS,SOLID_FATS,ADD_SUGARS,A_DRINKS
83104000,French or Catalina dressing,0.77,44.81,15.58,457,0,36.56,0,0,15.95,0,24,0.8,5,19,67,836,0.29,0,0,0,23,232,0,5,0,92,373,0,3.6,0.019,0.053,0.188,0,0,0.14,4.6,121.4,0,0,0,0,0,0,5.648,0,0,0,0,0,0,4.937,0.42,8.284,18.292,2.737,0,0,0,0,0.149,0,0,0,8.433,21.029,#6b8e23,0,French or Catalina dressing,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.78,0,3.59,0
83105500,Honey mustard dressing,0.87,40.83,23.33,464,0,32.64,0,0,15.84,0.4,12,0.29,5,22,20,512,0.14,0.018,5,10,12,18,1,3.53,0.1,7,0,41,0.2,0.039,0.023,0.061,0.017,5,0.05,20.7,70,0,5,5,0,0,29,5,0,0,0,0,0,0.003,3.391,1.368,11.115,20.121,2.697,0.012,0.003,0.062,0,0.137,0,0.131,0,11.458,22.839,#6b8e23,0,Honey mustard dressing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.05,0,0,0,0,39.72,0.57,3.74,0
83106000,"Italian dressing, made with vinegar and oil",0.41,21.12,12.12,240,0,63.4,0,0,10.77,0,13,0.26,5,15,84,993,0.07,0.019,2,0,2,21,0,2.19,0,2,16,0,0.4,0.02,0,0.131,0.064,0,0,2.6,56,0,0,0,0,0,0,2.948,0,0,0.102,0.093,0.001,0.013,1.849,0.72,5.484,9.243,1.489,0.007,0,0.022,0,0.113,0,0.009,0,5.638,10.748,#6b8e23,0,"Italian dressing, made with vinegar and oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.12,0,2.56,0
83107000,"Mayonnaise, regular",0.96,74.85,0.57,680,0,21.65,0,0,0.57,0,8,0.21,1,21,20,635,0.15,0.019,2.3,15,16,6,0,3.28,0.2,4,0,12,0,0.01,0.019,0,0.008,5,0.12,34.2,163,0,5,5,0,0,42,11.703,0,0,0,0,0,0.055,7.909,3.099,16.455,39.146,5.456,0.05,0.005,0.088,0,0.238,0,0.022,0,16.843,44.69,#6b8e23,0,"Mayonnaise, regular",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.15,0,0,0,0,73,0.43,0,0
83108000,"Mayonnaise, imitation",0.3,19.2,16,232,0,62.7,0,0,6,0,0,0,0,0,10,497,0.11,0.01,1.6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14.6,42.2,0,0,0,0,0,24,3.3,0,0,0,0,0,0,2.4,0.9,4.5,9,1.6,0,0,0,0,0,0,0,0,4.5,10.6,#6b8e23,0,"Mayonnaise, imitation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.02,0,0,0,0,18.8,0,1.31,0
83109000,Russian dressing,0.69,26.18,31.9,355,0,38.53,0,0,17.68,0.7,13,0.6,10,20,173,1133,0.22,0.058,1.6,0,29,320,2,3.32,0,49,3576,173,6,0.029,0.046,0.594,0.097,5,0,4.6,53.7,0,5,5,0,0,0,2.39,0,0,0,0,0.002,0.021,1.731,0.636,5.824,13.089,1.741,0,0,0.053,0,0.051,0,0,0,5.928,14.83,#6b8e23,0,Russian dressing,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.91,0,3.7,0
83110000,Mayonnaise-type salad dressing,0.65,21.6,14.78,250,0,61.22,0,0,10.02,0,5,0.12,2,13,36,653,0.07,0.015,0.4,5,5,6,0,1.55,0,4,0,28,0,0.01,0.03,0.004,0.009,6,0.04,14.6,42.2,0,6,6,0,0,19,3.396,0,0,0,0,0,0.018,2.202,0.986,4.917,10.739,1.422,0.018,0,0.025,0,0.067,0,0.033,0,5.053,12.187,#6b8e23,0,Mayonnaise-type salad dressing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.13,0,0,0,0,31,1.38,1.43,0
83112000,Avocado dressing,1.9,43.33,7.36,427,0,45.03,0,0,6.67,0.1,34,0.35,7,31,58,867,0.25,0.01,1.6,10,10,3,1,4.6,0,1,0,39,0.2,0.02,0.05,0.14,0.01,4,0.26,3.6,96.7,0,4,4,0,0,40,5.978,0.016,0.009,0.006,0.012,0.013,0.089,4.254,1.58,9.252,20.436,2.73,0,0,0.091,0,0.08,0,0,0,9.423,23.165,#6b8e23,0,Avocado dressing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.95,1.29,1.47,0
83112500,Creamy dressing,1.32,44.54,5.9,430,0,45.68,0,0,4.69,0,28,0.3,5,186,64,901,0.17,0.019,3.5,13,15,14,0,2.22,0.1,1,0,21,0,0.015,0.087,0.054,0.03,4,0.17,32.8,134.3,0,4,4,0,0,26,6.964,0.006,0.004,0.037,0.036,0.013,0.067,4.619,1.836,8.949,22.324,3.415,0.03,0.004,0.056,0,0.123,0,0.048,0,9.202,25.796,#6b8e23,0,Creamy dressing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.05,0,0,0,0,44.05,0.49,0.63,0
83112950,Poppy seed dressing,0.92,33.33,23.73,399,0,38.85,0,0,23.39,0.3,59,0.25,9,49,61,933,0.25,0.035,1.2,50,51,8,0,2.36,0.1,0,0,0,0.3,0.024,0.058,0.047,0.022,3,0.09,6,50.2,0,3,3,0,0,15,6.061,0.156,0.093,0.046,0.102,0.119,0.4,3.449,1.465,7.98,15.297,1.989,0.01,0,0.092,0,0.078,0,0.001,0,8.207,17.326,#6b8e23,0,Poppy seed dressing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,30,1.58,5.11,0
83112990,Sesame dressing,3.1,45.2,8.6,443,0,39.2,0,0,8.32,1,19,0.6,0,37,157,1000,0.1,0,1.6,0,2,21,0,5,0,2,16,0,0,0,0,0,0,0,0,4,56,0,0,0,0,0,0,6.2,0,0,0,0,0,0,4.2,1.9,11.9,23.2,2,0,0,0,0,0,0,0,0,11.9,25.1,#6b8e23,0,Sesame dressing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2,0,1.98,0
83114000,Thousand Island dressing,1.09,35.06,14.64,379,0,46.51,0,0,15.18,0.8,17,1.18,8,27,107,962,0.26,0,1.5,4,14,92,2,4,0,52,2597,29,0,1.445,0.058,0.418,0,0,0,4.6,69.1,0,0,0,0,0,26,5.092,0,0,0,0,0,0,3.516,1.341,7.727,15.869,2.351,0,0,0,0,0.154,0,0,0,7.881,18.22,#6b8e23,0,Thousand Island dressing,0,0,0,0,0,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.08,0,0,0,0,34.39,0.43,3.15,0
83115000,Yogurt dressing,3.45,18.27,11.75,220,0,65.84,0,0,9.67,0.1,103,0.1,11,85,146,43,0.46,0.013,2.8,205,208,37,0,0.47,0.8,0,0,3,2.4,0.028,0.179,0.083,0.04,7,0.29,15,1.7,0,7,7,0,0,58,11.656,0.371,0.308,0.194,0.459,0.532,1.686,4.706,1.808,4.032,0.655,0.065,0.029,0,0.332,0,0.033,0.005,0.002,0.01,4.606,0.795,#6b8e23,0,Yogurt dressing,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.14,0,18.66,1.64,0
83200100,"Salad dressing, light, NFS",1.5,14,7,160,0,74,0,0,5.65,0,6,0.13,2,7,36,833,0.04,0,1.6,5,11,64,17,2.45,0,1,5,78,0.4,0.01,0.01,0.02,0.03,6,0.07,16,3.5,0,6,6,0,0,0,2.115,0.007,0.004,0.002,0.005,0.006,0.035,1.475,0.549,3.197,7.039,0.941,0,0,0.032,0,0.028,0,0,0,3.273,7.994,#6b8e23,0,"Salad dressing, light, NFS",0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.02,0.03,0,0,0.03,13.59,0.27,0.88,0
83201000,"Blue or roquefort cheese dressing, light",5.1,7.2,2.9,99,0,79.5,0,0,2.82,0,89,0.5,7,83,5,939,0.25,0.01,1.6,0,0,2,0,0.25,0,0,0,0,0.3,0.02,0.1,0.05,0.02,3,0.23,17,5.4,0,3,3,0,0,1,2.575,0.069,0.038,0.026,0.062,0.051,0.352,1.414,0.496,1.645,2.117,0.301,0.002,0.001,0.099,0,0.003,0,0,0,1.783,2.422,#6b8e23,0,"Blue or roquefort cheese dressing, light",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.03,6.64,0.47,0.43,0
83201400,"Coleslaw dressing, light",0,20,40,329,0,37,0,0,38.73,0.4,36,0.26,5,30,50,1600,0.18,0,1.6,0,0,0,0,1.84,0,0,0,1,0,0.01,0.01,0.25,0.02,0,0.1,15.3,39.5,0,0,0,0,0,25,2.98,0,0,0,0,0,0.02,1.96,1,8.5,6.98,0.52,0,0,0.08,0,0,0,0,0,8.6,7.52,#6b8e23,0,"Coleslaw dressing, light",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9.22,0
83202020,"French or Catalina dressing, light",0.58,11.52,31.22,222,0,54.28,0,0,16.86,1.5,11,0.73,8,16,107,838,0.2,0.16,1.6,0,27,289,0,1,0,70,2530,124,4.8,0.024,0.052,0.467,0.055,2,0,4,17.8,0,2,2,0,0,0,0.842,0,0,0,0,0,0,0.611,0.231,4.407,2.956,0.896,0,0,0,0,0.111,0,0,0,4.518,3.852,#6b8e23,0,"French or Catalina dressing, light",0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.84,0,3.29,0
83203000,"Caesar dressing, light",0.3,4.4,18.6,110,0,73.2,0,0,16.32,0.1,24,0.18,2,19,29,1148,0.11,0.01,1.6,1,1,1,0,0.71,0,0,0,0,0,0.01,0.01,0.04,0,2,0.03,17.4,1,0,2,2,0,0,2,0.703,0.008,0.003,0.002,0.004,0.006,0.025,0.469,0.171,1.009,2.06,0.291,0,0.008,0.014,0.001,0.024,0.005,0.066,0,1.124,2.368,#6b8e23,0,"Caesar dressing, light",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.11,3.5,0.65,3.52,0
83204000,"Mayonnaise, light",0.37,22.22,9.23,238,0,66.13,0,0,3.56,0,6,0.14,2,15,31,827,0.07,0.019,2.6,5,8,30,0,2.19,0,3,0,27,0,0.008,0,0.01,0.002,4,0,9,53.7,0,4,4,0,0,16,3.446,0,0,0,0,0,0.016,2.336,0.911,4.881,11.409,1.554,0.017,0.002,0.027,0,0.076,0,0.015,0,5.01,12.993,#6b8e23,0,"Mayonnaise, light",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.13,0,0,0,0,22.02,0.2,0.83,0
83204030,"Mayonnaise, reduced fat,  with olive oil",0.37,40,0,361,0,57.58,0,0,0,0,0,0,2,15,31,800,0.07,0.019,2.3,5,8,30,0,2.19,0,3,0,27,0,0.008,0,0.01,0.002,0,0.12,9,53.7,0,0,0,0,0,33,5.37,0,0,0,0,0,0.016,4.377,0.793,28.953,3.689,0.317,0,0,0.464,0,0.125,0,0,0,29.542,4.006,#6b8e23,0,"Mayonnaise, reduced fat,  with olive oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.05,0,0,0,0,39.5,0.11,0,0
83204050,"Mayonnaise-type salad dressing, light",0.65,10,16.4,158,0,71.2,0,0,6.67,0,5,0.12,2,13,36,833,0.07,0.015,0.4,2,2,3,0,0.72,0,2,0,13,0,0.01,0.03,0.004,0.009,6,0.04,14.6,19.5,0,6,6,0,0,0,1.484,0,0,0,0,0,0.008,1.019,0.457,2.276,4.972,0.659,0.008,0,0.011,0,0.031,0,0.015,0,2.335,5.638,#6b8e23,0,"Mayonnaise-type salad dressing, light",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.13,0,0,0,0,22.02,0.2,0.83,0
83204500,"Honey mustard dressing, light",0.98,10,28.26,207,0,57.19,0,0,18.33,0.8,67,0.41,12,28,55,701,0.17,0.025,6.8,0,1,6,0,1.46,0,5,0,4,0.4,0.07,0.013,0.118,0.02,2,0,4.9,13.3,0,2,2,0,0,0,0.833,0,0,0,0,0.001,0.002,0.49,0.208,4.999,2.22,0.916,0,0,0.02,0,0.207,0,0.3,0,5.573,3.152,#6b8e23,0,"Honey mustard dressing, light",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4.36,0
83205450,"Italian dressing, light",0.39,6.68,9.99,102,0,80.11,0,0,9.16,0,15,0.25,4,12,90,891,0.06,0.019,1.6,0,1,7,0,4.28,0,0,0,0,0,0.012,0.008,0.094,0.055,3,0,3.3,12.5,0,3,3,0,0,0,0.833,0,0,0,0,0,0.005,0.559,0.215,1.68,2.775,0.458,0.002,0,0.007,0,0.034,0,0.001,0,1.725,3.236,#6b8e23,0,"Italian dressing, light",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68,0,2.18,0
83206000,"Russian dressing, light",0.5,4,27.6,141,0,65,0,0,21.87,0.3,19,0.6,0,37,157,868,0.1,0.01,1.6,0,2,20,1,0.4,0,0,628,0,6,0.007,0.013,0.002,0.009,3,0.12,4.6,6.7,0,3,3,0,0,6,0.6,0,0,0,0,0,0,0.4,0.2,0.9,2,0.3,0,0,0,0,0,0,0,0,0.9,2.3,#6b8e23,0,"Russian dressing, light",0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.01,0
83206500,"Sesame dressing, light",0.39,6.68,9.99,102,0,80.11,0,0,9.16,0,15,0.25,4,12,90,891,0.06,0.019,1.6,0,1,7,0,4.28,0,0,0,0,0,0.012,0.008,0.094,0.055,3,0,3.3,12.5,0,3,3,0,0,0,0.833,0,0,0,0,0,0.005,0.559,0.215,1.68,2.775,0.458,0.002,0,0.007,0,0.034,0,0.001,0,1.725,3.236,#6b8e23,0,"Sesame dressing, light",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68,0,2.18,0
83207000,"Thousand Island dressing, light",0.83,11.32,24.06,195,0,60.73,0,0,17.31,1.2,27,0.9,7,14,202,955,0.19,0,0,0,16,154,0,1,0,65,3097,100,1.5,0.049,0.043,0.437,0,0,0,16,27.6,0,0,0,0,0,11,0.746,0,0,0,0,0,0,0.524,0.223,6.285,1.955,0.737,0,0,0,0,0.183,0,0,0,6.468,2.692,#6b8e23,0,"Thousand Island dressing, light",0,0,0,0,0,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3.77,0
83208500,Korean dressing or marinade,3.21,30.74,12.95,338,0,46.61,0,0,10.27,0.5,17,0.79,32,71,186,1860,0.41,0.03,2.9,0,0,0,0,3.47,0,0,0,6,0.1,0.024,0.062,0.825,0.07,7,0,8.3,34.3,0,7,7,0,0,0,4.182,0,0,0,0.004,0,0.001,2.961,0.993,12.48,11.092,1.523,0,0,0.106,0,0.164,0,0.104,0,12.874,12.621,#6b8e23,0,Korean dressing or marinade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.13,0,2.36,0
83210100,"Creamy dressing, light",1.5,14,7,160,0,74,0,0,5.65,0,6,0.13,2,7,36,833,0.04,0,1.6,5,11,64,17,2.45,0,1,5,78,0.4,0.01,0.01,0.02,0.03,6,0.07,16,3.5,0,6,6,0,0,0,2.115,0.007,0.004,0.002,0.005,0.006,0.035,1.475,0.549,3.197,7.039,0.941,0,0,0.032,0,0.028,0,0,0,3.273,7.994,#6b8e23,0,"Creamy dressing, light",0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.02,0.03,0,0,0.03,13.59,0.27,0.88,0
83300100,"Blue or roquefort cheese dressing, fat free",1.52,1.01,25.6,115,0,68,0,0,7.44,1.8,51,0.12,15,107,194,814,0.21,0.015,1.6,5,5,2,0,0.04,0,0,0,0,0.5,0.04,0.166,0.111,0.045,2,0.26,16.4,0.1,0,2,2,0,0,2,0.45,0.015,0.007,0.005,0.012,0.01,0.067,0.22,0.096,0.404,0.053,0.008,0,0,0.023,0,0,0,0,0,0.441,0.069,#6b8e23,0,"Blue or roquefort cheese dressing, fat free",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.22,0,0.86,0.5,0
83300200,"Caesar dressing, fat free",1.47,0.23,30.73,131,0,64.1,0,0,8.82,0.2,33,0.29,4,30,48,1265,0.3,0.019,2.2,1,1,0,0,0.02,0,0,0,0,0.1,0.031,0.009,0.029,0.04,2,0.04,2.4,0,0,2,2,0,0,1,0.096,0.005,0.003,0.002,0.004,0.004,0.015,0.041,0.02,0.039,0.007,0.002,0,0,0.003,0,0.002,0,0,0,0.045,0.01,#6b8e23,0,"Caesar dressing, fat free",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.07,0,0,1.83,0
83300300,"Creamy dressing, fat free",1.4,2.7,20,107,0,74.7,0,0,5.35,0,36,0.25,5,77,133,897,0.18,0,1.6,1,1,0,0,0.67,0,0,0,4,0,0.01,0.06,0.04,0.02,6,0,16,2.3,0,6,6,0,0,0,0.494,0.007,0.005,0.003,0.005,0.005,0.025,0.313,0.122,0.62,1.271,0.171,0,0,0.01,0,0.005,0,0,0,0.64,1.444,#6b8e23,0,"Creamy dressing, fat free",0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.03,0,2.52,0.74,0
83300400,"French or Catalina dressing, fat free",0.2,0.27,32.14,132,0,65.04,0,0,16.45,2.2,5,0.58,3,0,84,853,0.1,0.121,2,0,4,38,0,0.02,0,15,319,0,0,0.011,0.026,0.112,0,14,0,4,0.1,0,14,14,0,0,0,0.037,0,0,0,0,0.002,0.002,0.018,0.012,0.049,0.042,0.018,0,0,0.002,0,0.032,0,0.049,0,0.141,0.062,#6b8e23,0,"French or Catalina dressing, fat free",0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3.55,0
83300500,"Honey mustard dressing, fat free",1.07,1.47,38.43,169,0,56.17,0,0,17.75,1.2,24,0.36,13,37,69,1004,0.29,0.04,6.2,4,5,2,0,0.8,0,0,0,15,2.1,0.043,0.021,0.151,0.053,9,0.02,5.5,0.3,0,9,9,0.65,0,1,0.349,0.017,0.01,0.005,0.011,0.013,0.045,0.157,0.068,0.336,0.174,0.1,0.001,0,0.009,0,0.103,0,0.239,0,0.708,0.287,#6b8e23,0,"Honey mustard dressing, fat free",0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0
83300600,"Italian dressing, fat free",0.97,0.87,8.75,47,0,85.95,0,0,8.85,0.6,30,0.4,5,109,102,1129,0.36,0.116,2,0,4,40,0,0.76,0,11,5,0,0.4,0.031,0.053,0.135,0,12,0.31,4,1.6,0,12,12,0,0,2,0.295,0,0,0,0.003,0.01,0.038,0.151,0.071,0.21,0.163,0.027,0,0,0.009,0,0,0,0.003,0,0.235,0.192,#6b8e23,0,"Italian dressing, fat free",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0
83300700,"Mayonnaise, fat free",0.2,0,15.8,64,0,81.8,0,0,6.8,2,6,0.1,2,27,50,750,0.07,0.019,2.6,0,2,30,0,2.19,0,0,0,27,0,0.008,0,0.01,0.002,4,0,9,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#6b8e23,0,"Mayonnaise, fat free",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0
83300800,"Russian dressing, fat free",0.55,1.45,29.27,132,0,66.14,0,0,16.83,3.3,11,0.28,4,1,122,788,0.09,0.178,2,0,1,0,0,0.75,0,13,1587,0,0,0.236,0.049,0.261,0,12,0,4.6,3.7,0,12,12,0,0,5,0.198,0,0,0,0,0.001,0.002,0.129,0.052,0.285,0.538,0.088,0,0,0.007,0,0.018,0,0.023,0,0.342,0.63,#6b8e23,0,"Russian dressing, fat free",0,0,0,0,0,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,3.05,0
83300900,"Salad dressing, fat free, NFS",1.4,2.7,20,107,0,74.7,0,0,5.35,0,36,0.25,5,77,133,897,0.18,0,1.6,1,1,0,0,0.67,0,0,0,4,0,0.01,0.06,0.04,0.02,6,0,16,2.3,0,6,6,0,0,0,0.494,0.007,0.005,0.003,0.005,0.005,0.025,0.313,0.122,0.62,1.271,0.171,0,0,0.01,0,0.005,0,0,0,0.64,1.444,#6b8e23,0,"Salad dressing, fat free, NFS",0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.03,0,2.52,0.74,0
83301000,"Thousand Island dressing, fat free",0.55,1.45,29.27,132,0,66.14,0,0,16.83,3.3,11,0.28,4,1,122,788,0.09,0.178,2,0,1,0,0,0.75,0,13,1587,0,0,0.236,0.049,0.261,0,12,0,4.6,3.7,0,12,12,0,0,5,0.198,0,0,0,0,0.001,0.002,0.129,0.052,0.285,0.538,0.088,0,0,0.007,0,0.018,0,0.023,0,0.342,0.63,#6b8e23,0,"Thousand Island dressing, fat free",0,0,0,0,0,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,3.05,0
91101000,"Sugar, NFS",0,0,99.98,387,0,0.02,0,0,99.8,0,1,0.05,0,0,2,1,0.01,0.007,0.6,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#6b8e23,0,"Sugar, NFS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.76,0
91101010,"Sugar, white, granulated or lump",0,0,99.98,387,0,0.02,0,0,99.8,0,1,0.05,0,0,2,1,0.01,0.007,0.6,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#6b8e23,0,"Sugar, white, granulated or lump",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.76,0
91101020,"Sugar, white, confectioner's, powdered",0,0,99.77,389,0,0.23,0,0,97.81,0,1,0.06,0,0,2,2,0.01,0.007,0.6,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#6b8e23,0,"Sugar, white, confectioner's, powdered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.29,0
91102010,"Sugar, brown",0.12,0,98.09,380,0,1.34,0,0,97.02,0,83,0.71,9,4,133,28,0.03,0.047,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.041,1,0,2.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#6b8e23,0,"Sugar, brown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,0
91103010,"Sugar, maple",0.1,0.2,90.9,354,0,8,0,0,84.87,0,90,1.61,19,3,274,11,6.06,0.099,0.8,0,0,0,0,0,0,0,0,0,0,0.009,0.013,0.04,0.003,0,0,2.1,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0.036,0.004,0.064,0.1,0,0,0,0,0,0,0,0,0,0.064,0.1,#6b8e23,0,"Sugar, maple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.21,0
91104100,"Sugar, cinnamon",0.29,0.09,98.58,377,0,0.78,0,0,92.74,3.8,73,0.65,4,5,33,2,0.14,0.031,0.8,0,1,8,0,0.17,0,9,1,16,0.3,0.002,0.021,0.096,0.011,0,0,0.8,2.3,0,0,0,0,0,0,0.025,0,0,0,0,0,0.001,0.008,0.006,0.018,0.003,0.001,0,0,0,0,0,0,0,0,0.018,0.005,#6b8e23,0,"Sugar, cinnamon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.08,0
